vector_index,vector_id,chunk_id,source_id,document_id,title,retrieval_namespace,lifecycle_status,active_retrieval_allowed,historical_only,ttl_days,live_check_required,freshness_status,chunk_hash,vector_sha256,vector_dimension,vector_dtype,batch_number,indexed_at_wib
107,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0044,CH-ACA-A10-DOC-A10-COURSE_ROW-0044,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,3def6efe9126d45fbcec1f697807b365ee97b058aa7a62b5daf5a0a352fce46d,da03e132b4bc2c361d78a5576840f40813786ba3fc644f32681fa008bf602f3a,384,float32,4,2026-07-27T12:18:55.987+07:00
108,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0045,CH-ACA-A10-DOC-A10-COURSE_ROW-0045,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,19d4df3b74cbbdb6553f73e1e21d11de2c3a65515ff46bf2d6bae6dbaa67e3c6,2f4f63361ce85b37deeeba6ff5df6f40e35669b76a4bfc87306c66dd96c0396d,384,float32,4,2026-07-27T12:18:55.987+07:00
109,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0046,CH-ACA-A10-DOC-A10-COURSE_ROW-0046,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,ccb2b0a1bac9ec873496da01d693094f56d40d2d88f6789adc7dc4e2dc6d2bc3,3c1a8a11b1668ad0f31e8238da91331a1f7271471c3c21037ea88a7f6daa3618,384,float32,4,2026-07-27T12:18:55.987+07:00
110,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0047,CH-ACA-A10-DOC-A10-COURSE_ROW-0047,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,d2263cf4b7c2bcf45789200baafb8f4736a5e7abe185aff2a7e1c0aac4dbd12e,3d3595f05d71fd0ef2f97fea6cc977bcfcc95cf1b73aeb50d2e05c91b88204f7,384,float32,4,2026-07-27T12:18:55.987+07:00
111,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0048,CH-ACA-A10-DOC-A10-COURSE_ROW-0048,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,7e505f52c6126b3c1c936a040529e929ba852d421ef1c1a1b2bbbdd06f91b7c6,ad94011cd6306715e1d2364f62996a27df155b1b1663cce83eecf5bdfc56359f,384,float32,4,2026-07-27T12:18:55.987+07:00
112,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0049,CH-ACA-A10-DOC-A10-COURSE_ROW-0049,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,95171ad5e0fd5b86da7c1014744d71032ac28cb0d1a8005436476e1da0bf1663,b9e2da981b2bed66506296e271630d9570c5f11ff13e80bc73faa68cc038e09e,384,float32,4,2026-07-27T12:18:55.987+07:00
113,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0050,CH-ACA-A10-DOC-A10-COURSE_ROW-0050,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,4fe77f301923f9e7372b5ebbe365e5137fbdd44ad503eaaf30eb50d21735b911,93270c3cf426d5f9830da3811c86f71ce715b989df8a5c7978837aabbb84ae32,384,float32,4,2026-07-27T12:18:55.987+07:00
114,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0051,CH-ACA-A10-DOC-A10-COURSE_ROW-0051,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,386a9395cc8177d40b15d09e44d6fcd5001ce04de7106b178a59628e3ba12d96,6c1ee6d8bb3f88042a2fa2aad3524fba63818b765c520e89b779c6f9af248bd3,384,float32,4,2026-07-27T12:18:55.987+07:00
115,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0052,CH-ACA-A10-DOC-A10-COURSE_ROW-0052,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,ad50adafb53cc42a6cceb2541977be1265aca5cc18d90e19e294cf3bacdd89bd,7778d83a5d0cfd6c85ab5691810709c8a8f301091c46ecade0b40a269e387ce6,384,float32,4,2026-07-27T12:18:55.987+07:00
116,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0053,CH-ACA-A10-DOC-A10-COURSE_ROW-0053,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,1cf42379ef99837730a18445133e1bd1d7e0fead3985c8c1bd6df94dbb5783c2,5eb2b1fcb4e0bb89e4331c59b5adb120eb25498ba0b700f8ebc1fe204e478c22,384,float32,4,2026-07-27T12:18:55.987+07:00
117,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0054,CH-ACA-A10-DOC-A10-COURSE_ROW-0054,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,5b4cfec486694c1cd9dcf2b412dddc5e49366784b8442e26183f8f93afdeb334,ea89d76bec13ca39f64b4b3ae005cd9e76d378ed103ee316b9571a7e33733a40,384,float32,4,2026-07-27T12:18:55.987+07:00
118,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0055,CH-ACA-A10-DOC-A10-COURSE_ROW-0055,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,5b1fb40961c13fd47bcfa60100a1978343dee2f083a4a678d94ed19d515a2a5a,e73ff6cfab108a008b52783930ec4f69695fe919a8680912b12e52085e1c48ba,384,float32,4,2026-07-27T12:18:55.987+07:00
119,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0056,CH-ACA-A10-DOC-A10-COURSE_ROW-0056,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,5cff68ace593a9793d5ee501be931ab53f5d490f0e1b6c344e39b7b8b7feac74,5aab3c0424e95b417473ecf8809780537fb138254ec3e2dc4a28581a1be8bec0,384,float32,4,2026-07-27T12:18:55.987+07:00
120,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0057,CH-ACA-A10-DOC-A10-COURSE_ROW-0057,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,5dfeecc863d7713420d427ff216031060b897b823a8835a7e0ae79c42c749d99,35fd9266c0766c06cf0cec153e4f77a4d7ce6356f75c9b1ae80248f156dfd610,384,float32,4,2026-07-27T12:18:55.987+07:00
121,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0058,CH-ACA-A10-DOC-A10-COURSE_ROW-0058,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,89b3d52c003cef3cf706e0c5304f53e28eb574a7906a11747b9420fed17cc16d,25442fff30129570dbed3335ad18a19c7e72ab4d8b6d0bd13065f352be1b1421,384,float32,4,2026-07-27T12:18:55.987+07:00
122,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0059,CH-ACA-A10-DOC-A10-COURSE_ROW-0059,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,471c163f663a6086a75b314495a1e9e5c6f1ccaedc15709aa9311bfb57f15cbf,dcb9c6e9dc2967802c93f4ceb01390a2e64c9dcdd0d7031dd3ed76007a321d8f,384,float32,4,2026-07-27T12:18:55.987+07:00
123,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0060,CH-ACA-A10-DOC-A10-COURSE_ROW-0060,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,076d28dd4b53b4942349b21230db445c1829ced69f60180319d78cc21068b622,d00e4c1b708e9d42f6755c7a248ade836ff719a6fff66f32902de6e94cf5bf55,384,float32,4,2026-07-27T12:18:55.987+07:00
124,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0061,CH-ACA-A10-DOC-A10-COURSE_ROW-0061,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,6ba354965cac6b300e0e47bfdf4076d2be3de498cbe7ab0df5618643cdce7f1f,9e7b67bdce77b52815921ee39341670f29a0a994aa2d709c0bec6b0730bc9a61,384,float32,4,2026-07-27T12:18:55.987+07:00
125,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0062,CH-ACA-A10-DOC-A10-COURSE_ROW-0062,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,8fd11e3f1db4e087da9d03b5336a3accda11278082f3570971c3039901927890,d46545772e92da5aac0cdc214171be52a49ae2fa5b180d84154d1b3ed2be72ee,384,float32,4,2026-07-27T12:18:55.987+07:00
126,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0063,CH-ACA-A10-DOC-A10-COURSE_ROW-0063,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,1a7a2b9e0ee0043a1c02ce01b72efee01f8d0f122282e029fb83da787fe6a829,87e2eb0fad1e19d20d8f4d5bda7a3d1b29bbba649eafc627494aff69b406b4f9,384,float32,4,2026-07-27T12:18:55.987+07:00
127,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0064,CH-ACA-A10-DOC-A10-COURSE_ROW-0064,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,d64029ad2e328b54795ca22b3f537621df87dcc40f9275b435cbc290c3d9d055,88aae6245c69bda03bebefda855b1fd265adc3f3536379e642f315629c86bf0b,384,float32,4,2026-07-27T12:18:55.987+07:00
128,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0065,CH-ACA-A10-DOC-A10-COURSE_ROW-0065,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,b8f7d5daf0bf254f6735f21d9ea0d064e7054076f39dfd25e9aef4c91d37133a,5d9b7d420d601effeb4315d0dd9a779cb3fcb2dd33a1eff580caf87f6c8fe803,384,float32,5,2026-07-27T12:18:55.990+07:00
129,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0066,CH-ACA-A10-DOC-A10-COURSE_ROW-0066,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,3017e8f3d0d0fd8eb2fef69c91d5be0bb73ae857d21ff63ef199fcaefcda5c99,9bf1458ae5b00ebcef98e093b112fcc1451b97e2fab181689eb1d7b53601af48,384,float32,5,2026-07-27T12:18:55.990+07:00
130,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0067,CH-ACA-A10-DOC-A10-COURSE_ROW-0067,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,08da0f416ad54b6f2b5d3b0bbad3a8ce690c595b164e30ee4b04fa8069598a3a,538a7e8cdd56c2834e9958a94c07866b17e514704ecdeb67d5b367b75ebe19ac,384,float32,5,2026-07-27T12:18:55.990+07:00
131,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0001,CH-ACA-A11-DOC-A11-COURSE_NODE-0001,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,6e2da4b06428d70b46fe243082a5545f8957933206ac9ce6e50350ddb7d47578,220936a19acbbbbdeb0e4270ab581be1922e9eeaa7813ffc56ae2d74eab01e75,384,float32,5,2026-07-27T12:18:55.990+07:00
132,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0002,CH-ACA-A11-DOC-A11-COURSE_NODE-0002,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,9e6f854909e3eabea2c160ad4ce07caff899454d2176c556320d2114bbc98492,639573d4b7bd6d6ad8d1cdb7b9444e090059502293da55f1517d11e280df358b,384,float32,5,2026-07-27T12:18:55.990+07:00
133,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0003,CH-ACA-A11-DOC-A11-COURSE_NODE-0003,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,52abd751e11800e7e9010da49bee564c01cf96e4f087adfc80fbf2fd1439b477,f5e08990e89f8645ee053adaaa35a5efa465abbce0d35d9659cb74d4364aca9d,384,float32,5,2026-07-27T12:18:55.990+07:00
134,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0004,CH-ACA-A11-DOC-A11-COURSE_NODE-0004,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,82f9dfac5bedeec60b304146bcfb4ab8dd164d9feb4ce9395a350a551f811c38,1b5c936f03eba00d6aa65b456467cdeb6814d2ef9298d39c29f6d5d67b2433e4,384,float32,5,2026-07-27T12:18:55.990+07:00
135,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0005,CH-ACA-A11-DOC-A11-COURSE_NODE-0005,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,8101320587d2413b5a5503719844dff750e45129e42adbf2654d5ec2e22c632c,c15facab9923959082711fb2b5bb0dcc3a044bb6857afb696c0dbc3c8e1febb1,384,float32,5,2026-07-27T12:18:55.990+07:00
136,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0006,CH-ACA-A11-DOC-A11-COURSE_NODE-0006,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,6af5cb30d2ef4deb61effb221b230723021f0cb5d915407752c1b913b82b8396,e030c56b9484c64dd3e6d9af0e0a3782eabe29f5f93c3ed724a9222e489ebf43,384,float32,5,2026-07-27T12:18:55.990+07:00
137,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0007,CH-ACA-A11-DOC-A11-COURSE_NODE-0007,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,5623ae9f73dd293e956e96c50d022546c88f0e9ca0b783fe6cf7df346bffdbc8,cee6d3bb53ac43c9f62f354b244621e7b22e206ecbda7b66afa4e60f854906ba,384,float32,5,2026-07-27T12:18:55.990+07:00
138,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0008,CH-ACA-A11-DOC-A11-COURSE_NODE-0008,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,50f888d53ac4bb862ac914e3ec05be6a9515b8816a4162e720f9cbe131ed5e0a,8cdc6ca242a8667b9c120bcdee2d7afd0eb074735616f30054ad17c4d1bd0612,384,float32,5,2026-07-27T12:18:55.990+07:00
139,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0009,CH-ACA-A11-DOC-A11-COURSE_NODE-0009,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,632343b65cf4ddb50d65db8e0ecf8d6a06c74f78ebf391e594f405bbcac15048,2073b78a9cd87f535cd979d8d28519f0679570280214ac0d9c9a0e16ae619ffd,384,float32,5,2026-07-27T12:18:55.990+07:00
140,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0010,CH-ACA-A11-DOC-A11-COURSE_NODE-0010,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,586d345b054f3a45cd53574439105cc9c0ddad866f5850186ed37af23b665c47,388e0684b91f0dfbc9ca34ea9863ebcbbe36c94f2074076647b3fc5f7d2dccf2,384,float32,5,2026-07-27T12:18:55.990+07:00
141,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0011,CH-ACA-A11-DOC-A11-COURSE_NODE-0011,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,a60b69ff8004c3aa8dfa7c2a56f328330f1b5b2f2734098d3efd4a6eb1c1dbf4,34e59546ccae7cffd1a161a204bcc4636bd44dc0ef862b3b495c202bfb6dd249,384,float32,5,2026-07-27T12:18:55.990+07:00
142,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0012,CH-ACA-A11-DOC-A11-COURSE_NODE-0012,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,ae1609ee1cd89f4e42882e86d1310e98fadc1497c306d71abb0261ec637efe98,c650d2d323abc90d76570c23a922ec7e78d2fc48dd0b269f8e4e79b16fcdab5a,384,float32,5,2026-07-27T12:18:55.990+07:00
143,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0013,CH-ACA-A11-DOC-A11-COURSE_NODE-0013,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,8b4b1799447685441cbd9cfe648484b96ac3c8f8fa0560c45e99cbf9dd994e04,feb077c79608f03c781cb0990e98c06a5f6a2bddec08e4f7f68f45506f859d12,384,float32,5,2026-07-27T12:18:55.990+07:00
144,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0014,CH-ACA-A11-DOC-A11-COURSE_NODE-0014,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,7251f558ec8ae871d3519eb4eaeba671141b4732cd1859668d7c9798a2dc7d0f,bc97a59efcd1b30a7247a9cf4c6bb693c7779b0661c39126899caddc1c121e1d,384,float32,5,2026-07-27T12:18:55.990+07:00
145,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0015,CH-ACA-A11-DOC-A11-COURSE_NODE-0015,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,b5eb7e79fd38093d682e955e2f02a7e17e74c7f2c76198f2c3f89a63f2a191ef,2e6616097ad7bc18d962c2d38b6b8060943ac445565feefeb4b6a632751cc4cd,384,float32,5,2026-07-27T12:18:55.990+07:00
146,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0016,CH-ACA-A11-DOC-A11-COURSE_NODE-0016,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,94173706c2c1a1ce1cfd7f678fd7dc6714fe7ce084610359fdfa80a619a71de1,6db2590a175182a4863ed8938a3772f8448100f8435d16f9cb83e084ad225309,384,float32,5,2026-07-27T12:18:55.990+07:00
147,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0017,CH-ACA-A11-DOC-A11-COURSE_NODE-0017,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,a29d90fccb7b09c5c8ec23c0639132cf94e0edb48c35793ba764d82272e74cb4,d37248d22678d503f29584442f7bfce034ea2bee9ce31e918e5a107931bf3390,384,float32,5,2026-07-27T12:18:55.990+07:00
148,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0018,CH-ACA-A11-DOC-A11-COURSE_NODE-0018,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,136ed8684ff688052c8f74a1355181f7e3a085d9358c18661c1125d7164e8e88,7f1a2cc6edea4742b3ed7ee261c50ce3f62bce5d36b6fa0631d70e882678cfb4,384,float32,5,2026-07-27T12:18:55.990+07:00
149,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0019,CH-ACA-A11-DOC-A11-COURSE_NODE-0019,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,09e4b9a2f37f3bd32d4ca49d14f9bc0d37ed34053671934f12ab9b37ac327e7f,9417a78f3d50581341413f77f5a0cee01c93ca3484f8a7e0f4dfa267e1581fde,384,float32,5,2026-07-27T12:18:55.990+07:00
150,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0020,CH-ACA-A11-DOC-A11-COURSE_NODE-0020,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,3635467371dce791f945dcca4f50cd34c0e8f89c0f8b250b60fbc93a36493f76,cd2affb1a9e8c4424b37934be1158a0cd3b6a2b56177bb4b2e51d1de62b952d8,384,float32,5,2026-07-27T12:18:55.990+07:00
151,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0021,CH-ACA-A11-DOC-A11-COURSE_NODE-0021,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,559bac131dc5904c9181486d0a9baa877e533e8563714948c185ec52f90c387c,130c21359df8736ad329113aa69f0dbd8701a1b8907d7d15f2ea340a6aa98ce0,384,float32,5,2026-07-27T12:18:55.990+07:00
152,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0022,CH-ACA-A11-DOC-A11-COURSE_NODE-0022,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,0f2ba88f8da1bce8d6bc04cad9cc574bc32411992d8454a00ea3302609fe9036,660749faf5bfec562aa941fbc1b33390c781f54123f2a1253e847748eb4ad9e6,384,float32,5,2026-07-27T12:18:55.990+07:00
153,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0023,CH-ACA-A11-DOC-A11-COURSE_NODE-0023,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,0fb79ae7ed666e3040cb99869b908d0dd362baf9a53489f673eae526512d332b,f5e9b8d2aa977e9fbfb945513736f432d03f692ed3801b95826a17e4d016f142,384,float32,5,2026-07-27T12:18:55.990+07:00
154,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0024,CH-ACA-A11-DOC-A11-COURSE_NODE-0024,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,f14118e0a034a50cf90ff9f43d4c7741a9681d8d9c1afb0dab65ea1f84f26363,d8433fe0b0f21c724feb26eb07d5b00b37fbb5200f0b625894902122cce9beb3,384,float32,5,2026-07-27T12:18:55.990+07:00
155,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0025,CH-ACA-A11-DOC-A11-COURSE_NODE-0025,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,8706d7b8403108e42b2a8a0fdbceef4b8467bac83ec7875ffa5e9618274fd9c0,57a6d9431242c710333f51bf3ce2517d51a2c04e2d91b0787015b7d030e81087,384,float32,5,2026-07-27T12:18:55.990+07:00
156,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0026,CH-ACA-A11-DOC-A11-COURSE_NODE-0026,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,fdb5353da1dbb354c8a70e6d3cc2e64c13086ffe8f60c2caae0d2322b0e10efd,c2c04eae36b2d15693a24391bb38e77f05b05d742d2b360273d8789db17d19c4,384,float32,5,2026-07-27T12:18:55.990+07:00
157,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0027,CH-ACA-A11-DOC-A11-COURSE_NODE-0027,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,0656c87efa9d844c8391d5b9df62234b9e75e10a702d4ecdcb54e18977f557d7,ae8501dad4f0191d724f83beef67830e869644dd8fa0e821017087428f492640,384,float32,5,2026-07-27T12:18:55.990+07:00
158,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0028,CH-ACA-A11-DOC-A11-COURSE_NODE-0028,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,186d25a8a4b5b85b77ee9422153d5860957459b4e8279e0b4062d07fbeee27d9,1115a23eb00f7187ed23edf668bc0c1cff67ea418cc0a93621eefeb552c1903b,384,float32,5,2026-07-27T12:18:55.990+07:00
159,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0029,CH-ACA-A11-DOC-A11-COURSE_NODE-0029,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,db1a47add8c43be270ac65b2aae5e62339b153b35ecd46bb2c7c1ceddd10381f,ee5a2e503a2de6fb55a612057a173d5040c1bf9a6326d7eba2e6d432b991d4e5,384,float32,5,2026-07-27T12:18:55.990+07:00
160,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0030,CH-ACA-A11-DOC-A11-COURSE_NODE-0030,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,6bd92982e284bad648956622f980443b8b05e89e0cb9f4323bc324603371538e,66efd01ae81ae1f5e2dc1aed9e408cb98d55e664dc7584d579c09dbd5f474832,384,float32,6,2026-07-27T12:18:55.994+07:00
161,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0031,CH-ACA-A11-DOC-A11-COURSE_NODE-0031,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,979851483fe464e9e032e1d8958276ed9c8f76aa74d4a52d068eba1c50cb2f19,d913a75f486c6fddf855c6c415d7bee61dfde4b7827947dca1b9f2605c887b9f,384,float32,6,2026-07-27T12:18:55.994+07:00
162,VEC-E5S-CH-ACA-A11-DOC-A11-COURSE_NODE-0032,CH-ACA-A11-DOC-A11-COURSE_NODE-0032,A11,DOC-A11,Tabel Rekonstruksi Bagan Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,726f3bcd5efeef0fd737db53ffd7b64bbabf245ff2625f5e1e5183af5f455a00,1c21e37aa2ff2b090a23f24388968cce00165a34b57abcd867a7593b563307d2,384,float32,6,2026-07-27T12:18:55.994+07:00
